_id,route name,sector name,grade,ascents,stars
5fd77b5c6dfc313795a6dff3,Pim Pam Pons R1,Chorreras,7a+,41,4
5fd77b5c6dfc313795a6dff4,Jenni Farlopez,Chorreras,7a,41,4
5fd77b5c6dfc313795a6dff5,Trabubulandia,Algarrobo,7b+,41,2
5fd77b5c6dfc313795a6dff6,Bricopaco,El algarrobo,7c+,41,4
5fd77b5c6dfc313795a6dff7,Gargola R1,Oasis,7a+,40,3
5fd77b5c6dfc313795a6dff8,la cambra,Tío José,7c,40,4
5fd77b5c6dfc313795a6dff9,Que cosas tiene mi novio,Ceguera,6a+,40,2
5fd77b5c6dfc313795a6dffa,Verano del 97,FANTASIA,6a,40,3
5fd77b5c6dfc313795a6dffb,Vacastrofe,Ceguera,6c,40,3
5fd77b5c6dfc313795a6dffc,Ibiza conexion,Muro de las lamentaciones,6b+,40,3
5fd77b5c6dfc313795a6dffd,Todo un clasico,Cañaveral,7c,40,4
5fd77b5c6dfc313795a6dffe,Peris Gilton,Ca germa,7a+,40,3
5fd77b5c6dfc313795a6dfff,el muro de las lamentaciones,EL MURO DE LAS LAMENTACIONES,7a,40,4
5fd77b5c6dfc313795a6e000,aromas de verdon,Pared De Enfrente,7c+,39,4
5fd77b5c6dfc313795a6e001,Chamarillero,El oasis,6c+,39,3
5fd77b5c6dfc313795a6e002,Palpa pulpo palpa,Tío José,6a+,39,3
5fd77b5c6dfc313795a6e003,Las roturas,Pared De Enfrente,6b+,39,3
5fd77b5c6dfc313795a6e004,Los mercenarios,Pared De Enfrente,7c+,39,4
5fd77b5c6dfc313795a6e005,joan,FANTASIA,6b+,38,2
5fd77b5c6dfc313795a6e006,futurama,Pared blanca,7b+,38,4
5fd77b5c6dfc313795a6e007,La casica de malaire,Pared De Enfrente,8a,38,4
5fd77b5c6dfc313795a6e008,el ramallito,EL MURO DE LAS LAMENTACIONES,6c,38,4
5fd77b5c6dfc313795a6e009,Rizando el rizo,Sex Shop,6b,38,2
5fd77b5c6dfc313795a6e00a,Annie Hall,Peñeta,6a,37,3
5fd77b5c6dfc313795a6e00b,Un día llamado milagro,Oasis,7c,37,4
5fd77b5c6dfc313795a6e00c,Son daas,EL MURO DE LAS LAMENTACIONES,7a,37,4
5fd77b5c6dfc313795a6e00d,Paco el thor,Competicion,7a,37,2
