_id,route name,sector name,grade,ascents,stars
5fd79df76dfc313795a73db5,Decision hit,Grau des ruc,7a+,14,4
5fd79df76dfc313795a73db6,Rage against the machine,La reserva,7b+,14,4
5fd79df76dfc313795a73db7,Malas noticias,Can Torrat,7c,14,4
5fd79df76dfc313795a73db8,Palmolive,Valldemossa,7b,13,2
5fd79df76dfc313795a73db9,"El fingidor d'orgasmes",Grau des ruc,6c,13,3
5fd79df76dfc313795a73dba,Extra si,Can Torrat,7b,13,5
5fd79df76dfc313795a73dbb,Con El Puno Por Debajo,Comuna de caimari,6a,13,4
5fd79df76dfc313795a73dbc,King Conguito,"S'estret",7b,13,4
5fd79df76dfc313795a73dbd,Something,Valldemossa,7a,13,2
5fd79df76dfc313795a73dbe,Caibalismo vaginal,Comuna de caimari,7a+,13,3
5fd79df76dfc313795a73dbf,Afroman,Cova del diablo,7b,13,5
5fd79df76dfc313795a73dc0,Gen Lock,Cala Sa Nau,6a,13,2
5fd79df76dfc313795a73dc1,Si miguelin riera,El museo,7c+,13,4
5fd79df76dfc313795a73dc2,Mr magoo,Gorg blau,8a+,13,4
5fd79df76dfc313795a73dc3,ella ya no vive aqui,Puig de Garrafa,6b,13,2
5fd79df76dfc313795a73dc4,"El fingidor d'orgasmes",Grau des ruc,6c,13,3
5fd79df76dfc313795a73dc5,Records de Bunyola,La creveta,6a+,13,4
5fd79df76dfc313795a73dc6,Something,Valldemossa,7a,13,2
5fd79df76dfc313795a73dc7,Caibalismo vaginal,Comuna de caimari,7a+,13,3
5fd79df76dfc313795a73dc8,Afrodita,La Catedral,7c+,13,4
5fd79df76dfc313795a73dc9,Extra si,Can Torrat,7b,13,5
5fd79df76dfc313795a73dca,Con El Puno Por Debajo,Comuna de caimari,6a,13,4
5fd79df76dfc313795a73dcb,King Conguito,"S'estret",7b,13,4
5fd79df76dfc313795a73dcc,The Might of the Stalactite,Cala Barques,7a,13,4
5fd79df76dfc313795a73dcd,Transversal,Cala Barques,7a,13,4
5fd79df76dfc313795a73dce,Depinyolvermell,Comuna de caimari,7b,13,3
5fd79df76dfc313795a73dcf,El señor de las xinxetes,Alaró,7b+,13,4
5fd79df76dfc313795a73dd0,C,Alaró,6b+,12,1
5fd79df76dfc313795a73dd1,Bulge by-pass,Alaró,6a+,12,3
5fd79df76dfc313795a73dd2,Fido-dido,Alaró,6b+,12,3
5fd79df76dfc313795a73dd3,totes.com,Gorg blau,8b+,12,5
5fd79df76dfc313795a73dd4,Wilow,El Calo de Betlem,6a+,12,3
5fd79df76dfc313795a73dd5,Pon,El Calo de Betlem,7b,12,3
5fd79df76dfc313795a73dd6,Spanky,Valldemossa,6a,12,2
5fd79df76dfc313795a73dd7,Tatoo,"S'estret",7c,12,4
5fd79df76dfc313795a73dd8,Pon,El Calo de Betlem,7b,12,3
5fd79df76dfc313795a73dd9,Spanky,Valldemossa,6a,12,2
5fd79df76dfc313795a73dda,Tatoo,"S'estret",7c,12,4
5fd79df76dfc313795a73ddb,Supernatural,"S'estret",8a,12,3
5fd79df76dfc313795a73ddc,Aixi es maten,Grau des ruc,7a+,12,4
5fd79df76dfc313795a73ddd,Dimoni cucarell,Ermita de betlem,6b+,12,3
5fd79df76dfc313795a73dde,"M'és igual",Es burgar,7a+,12,4
5fd79df76dfc313795a73ddf,Gorrinos.com,La Vall Verde,5c,12,4
5fd79df76dfc313795a73de0,Sweeti the Pooh,Caimari,7b,12,4
5fd79df76dfc313795a73de1,Ajoarrieros Somos,Alaró,7a+,12,4
5fd79df76dfc313795a73de2,La matate chorrea,Comuna de caimari,6a,12,2
5fd79df76dfc313795a73de3,Red Stain,"S'estret",6b+,12,2
5fd79df76dfc313795a73de4,Colgao,Caimari,7b,12,4
5fd79df76dfc313795a73de5,Hippiepunklperriklautico,Caimari,6c+,11,3
5fd79df76dfc313795a73de6,La viagra del abuelo,"S'estret",7a,11,3
5fd79df76dfc313795a73de7,Rafael Borras,El Fumat,6b,11,4
5fd79df76dfc313795a73de8,Not Dangerous,Cala Magraner,6b+,11,3
5fd79df76dfc313795a73de9,Alzheimer,Puig de Sant Martí,5c,11,1
5fd79df76dfc313795a73dea,Terrorvision,Les Perxes,8a+,11,2
5fd79df76dfc313795a73deb,Tabasco,Fraguel,7b,11,4
5fd79df76dfc313795a73dec,Large hole,Puig de Garrafa,7b+,11,3
5fd79df76dfc313795a73ded,Sex machine,Can Torrat,7b+,11,5
5fd79df76dfc313795a73dee,Kletaropa,El museo,8a,11,4
5fd79df76dfc313795a73def,N.N.,Cala Barques,7a+,11,3
5fd79df76dfc313795a73df0,Bart Simpson,Gorg blau,7a,11,3
5fd79df76dfc313795a73df1,dios no puedo,Puig de Garrafa,6b,11,1
5fd79df76dfc313795a73df2,Central Flake,Valldemossa,6b+,11,3
5fd79df76dfc313795a73df3,Nem Nem,El museo,7c,11,4
5fd79df76dfc313795a73df4,Du voras,Museo,7b,11,4
5fd79df76dfc313795a73df5,N.N.,Museo,7b,11,3
5fd79df76dfc313795a73df6,Burgar y corriente,Es burgar,7b,11,3
5fd79df76dfc313795a73df7,En-verga-dura,Es burgar,6c,11,3
5fd79df76dfc313795a73df8,"Si te embisto, no me acuerdo",Santa Ponça,7a,11,3
5fd79df76dfc313795a73df9,Glory Hole,Sa Mola de Felanitx,6b,11,3
5fd79df76dfc313795a73dfa,La viagra del abuelo,"S'estret",7a,11,3
5fd79df76dfc313795a73dfb,Rafael Borras,El Fumat,6b,11,4
5fd79df76dfc313795a73dfc,Not Dangerous,Cala Magraner,6b+,11,3
5fd79df76dfc313795a73dfd,Alzheimer,Puig de Sant Martí,5c,11,1
5fd79df76dfc313795a73dfe,Bufon,Puig de Garrafa,6b,11,3
5fd79df76dfc313795a73dff,Cala Bruix,Puig de Garrafa,6a,11,1
5fd79df76dfc313795a73e00,Hippiepunklperriklautico,Caimari,6c+,11,3
5fd79df76dfc313795a73e01,Los primos,Perchero,7c,11,4
5fd79df76dfc313795a73e02,Psicomambo,Tijuana,6c,11,5
5fd79df76dfc313795a73e03,Dit I fet,Port De Soller,7a,11,2
5fd79df76dfc313795a73e04,Saltimbanquis,"Penyal d'es grau",7b,11,3
5fd79df76dfc313795a73e05,mi primera belga,El museo,7a,11,3
5fd79df76dfc313795a73e06,Na taca,Gorg blau,8a,10,3
5fd79df76dfc313795a73e07,N.N.,Les Perxes,7a,10,2
5fd79df76dfc313795a73e08,The Blob Indirect,Les Perxes,5c,10,2
5fd79df76dfc313795a73e09,End Slab II,"S'estret",5b,10,2
5fd79df76dfc313795a73e0a,Itchy Feet,Puig de Garrafa,6a,10,2
5fd79df76dfc313795a73e0b,cafe solaris,sombra,7b,10,3
5fd79df76dfc313795a73e0c,Black Hole,Fraguel,7b,10,4
5fd79df76dfc313795a73e0d,Tres Reyes,La Vall Verde,6a,10,2
5fd79df76dfc313795a73e0e,Miss Palma,Fraguel,7b+,10,3
5fd79df76dfc313795a73e0f,white musk,Ermita de betlem,6b+,10,4
5fd79df76dfc313795a73e10,N.N.,Valldemossa,6b+,10,0
5fd79df76dfc313795a73e11,Na curta,Grau des ruc,7a,10,3
5fd79df76dfc313795a73e12,Ara va de bo,Es burgar,7b,10,5
5fd79df76dfc313795a73e13,Vivan las shandys,Puig de Garrafa,6a,10,2
5fd79df76dfc313795a73e14,Vive dios,Les Perxes,6b,10,2
5fd79df76dfc313795a73e15,sweetie the pooh,comuna caimari,7b,10,3
5fd79df76dfc313795a73e16,peek-a-boo,Alaró,6c+,10,5
5fd79df76dfc313795a73e17,Penjat,Les Perxes,7b,10,3
5fd79df76dfc313795a73e18,The Arete,Puig de Garrafa,7a,10,1
5fd79df76dfc313795a73e19,Miko Moko,Alaró,6c,10,4
