_id,route name,sector name,grade,ascents,stars
5fd7950c6dfc313795a71cc2,Los trampolines son para el verano,Ca La Marta,6b,63,3
5fd7950c6dfc313795a71cc3,A cul petador no li cal doctor,Punta Espadelles,6b,63,2
5fd7950c6dfc313795a71cc4,Twist as Lola,Ca La Marta,8a,63,4
5fd7950c6dfc313795a71cc5,Baby siter,Cingle de les solanes,7a,63,4
5fd7950c6dfc313795a71cc6,Askavil,Can regino,6a+,62,3
5fd7950c6dfc313795a71cc7,StratoChalster,Punta Espadelles,7a,61,3
5fd7950c6dfc313795a71cc8,La chupadica,Ca La Marta,6c,61,4
5fd7950c6dfc313795a71cc9,Hornimans,Ca La Marta,6b+,61,3
5fd7950c6dfc313795a71cca,la estampa,Finestra,7a+,61,3
5fd7950c6dfc313795a71ccb,Antologica,Raco de la Finestra,7c,61,4
5fd7950c6dfc313795a71ccc,Mortal komba,Catedral,8a,60,4
5fd7950c6dfc313795a71ccd,Aluminosis deportiva,Can regino,6b+,60,3
5fd7950c6dfc313795a71cce,Esta ronda la pago yo,"L'escut",7b,60,4
5fd7950c6dfc313795a71ccf,El oferton,Espadelles,8a,60,4
5fd7950c6dfc313795a71cd0,Ajo Esport,Can regino,6a,59,2
5fd7950c6dfc313795a71cd1,Beta de Boira,Raco de les Espadelles,7a,58,4
5fd7950c6dfc313795a71cd2,Can Can,Can regino,6a+,58,4
5fd7950c6dfc313795a71cd3,Perepunyetes,Raco de les Espadelles,6b,57,3
5fd7950c6dfc313795a71cd4,"I tu de qui ets, xiquet?",Punta Espadelles,6a+,57,2
5fd7950c6dfc313795a71cd5,Per molts anys,Espadelles,6a,57,2
5fd7950c6dfc313795a71cd6,Brou de Bou,"Balco de l'Ermita",7c,57,4
5fd7950c6dfc313795a71cd7,Mameluko,Chorreras,6c,57,3
5fd7950c6dfc313795a71cd8,Per molts anys,Espadelles,6a,57,2
5fd7950c6dfc313795a71cd9,Hattori Hanzo,Punta Espadelles,7a+,57,4
5fd7950c6dfc313795a71cda,Supercalcarea,Can Torxa,6c+,56,3
5fd7950c6dfc313795a71cdb,Morphos,Finestra,7c+,56,3
5fd7950c6dfc313795a71cdc,Sputnik,"L'escut",7c,56,4
5fd7950c6dfc313795a71cdd,Dulce bella,Raco de les Espadelles,7a,56,3
5fd7950c6dfc313795a71cde,Po zi,Chorreras,5c,55,3
5fd7950c6dfc313795a71cdf,Noches de amor y mierda,Ca La Marta,7b+,55,2
5fd7950c6dfc313795a71ce0,integrisme balsamic,Laboratori,6a,55,2
5fd7950c6dfc313795a71ce1,Kagonman,Can Gueli,7b,55,3
5fd7950c6dfc313795a71ce2,Naturalment,Can Gueli,7a,55,4
5fd7950c6dfc313795a71ce3,Calatrava,Can Torxa,5c,55,2
5fd7950c6dfc313795a71ce4,Diedre de la Figuera,Can regino,7a,55,2
5fd7950c6dfc313795a71ce5,Uy uy uy quina por,Can regino,6b,55,3
5fd7950c6dfc313795a71ce6,Memoria histerica,Raco de les Espadelles,6b+,55,3
5fd7950c6dfc313795a71ce7,Efecto cremallera,Espadelles extension,6c+,55,4
5fd7950c6dfc313795a71ce8,El ladrón de orquídeas,Cova del cavall,8a,55,4
5fd7950c6dfc313795a71ce9,Cube,Bloc del Pork,6c,54,3
5fd7950c6dfc313795a71cea,PPKK,Cova Soleiada,6c,54,2
5fd7950c6dfc313795a71ceb,Festa fotre,Raco de la Finestra,7c,54,3
5fd7950c6dfc313795a71cec,Via del Quim,Finestra,8b+,54,4
5fd7950c6dfc313795a71ced,margalwest,Margalwest,7a,54,4
5fd7950c6dfc313795a71cee,A mig gas,Cingles del Molí,7c,54,3
5fd7950c6dfc313795a71cef,Pal sur,Espadelles,8a,54,4
5fd7950c6dfc313795a71cf0,El bocamoll del Priorat,"El totxo d'en Fredi",6c+,53,2
5fd7950c6dfc313795a71cf1,Drogados y Construcciones,Can Gueli,6c+,53,4
5fd7950c6dfc313795a71cf2,les artisans,Cingle de les solanes,7c+,53,4
5fd7950c6dfc313795a71cf3,Ramposa,Can regino,5c+,52,2
5fd7950c6dfc313795a71cf4,Aresta bruc,Can Pesafigues,6c,52,3
5fd7950c6dfc313795a71cf5,Aura y lucky,Punta Espadelles,6c+,52,3
