_id,route name,sector name,grade,ascents,stars
5fd7773c6dfc313795a6d54c,Fuenteovejuna,Valdecabras Sur,6c,59,3
5fd7773c6dfc313795a6d54d,Cáncamos,Paúles,6c,59,4
5fd7773c6dfc313795a6d54e,Gruyere B,Merendero,6b+,59,3
5fd7773c6dfc313795a6d54f,dos rajas y un pirulo,El Camino,6c,58,4
5fd7773c6dfc313795a6d550,La novia del indio,Valdecabras Sur,7a+,58,4
5fd7773c6dfc313795a6d551,Patachula,Paúles,6c,58,4
5fd7773c6dfc313795a6d552,Posada del fracaso,Alfar,7a,57,3
5fd7773c6dfc313795a6d553,Agente k,Valdecabras Norte,7a,57,3
5fd7773c6dfc313795a6d554,el chulo del corral,Las colmenas,6c,57,4
5fd7773c6dfc313795a6d555,Métele un Metolius,Cueva de la Zarza,6a,56,2
5fd7773c6dfc313795a6d556,Némesis,Sombretivo,7b+,56,3
5fd7773c6dfc313795a6d557,Ese rayito era mío,Alfar,6b+,56,3
5fd7773c6dfc313795a6d558,Tonta,Alfar,6b,56,3
5fd7773c6dfc313795a6d559,Me gustan las niñas con el culo gordo,Bolo,7a,56,4
5fd7773c6dfc313795a6d55a,"Al menos, un año",Alfar,6a+,55,2
5fd7773c6dfc313795a6d55b,Los Tres Masqueperros,Paúles,6c,55,3
5fd7773c6dfc313795a6d55c,Colector de Dolor,Gena,6b,55,3
5fd7773c6dfc313795a6d55d,PLANTA 14,Primate,7a+,55,4
5fd7773c6dfc313795a6d55e,A la vanguardia del tercer mundo,Bolo,7a+,54,4
5fd7773c6dfc313795a6d55f,Egido para la gloria,Las colmenas,6c,54,4
5fd7773c6dfc313795a6d560,los goonies,Juego de bolos,7a+,54,4
5fd7773c6dfc313795a6d561,Polifilakia,Juego de bolos,7a,54,4
5fd7773c6dfc313795a6d562,The end,Valdecabras Sur,7a,53,3
5fd7773c6dfc313795a6d563,Natural Mystic,Paúles,7c+,53,4
5fd7773c6dfc313795a6d564,Vaya Par,Valdecabras Sur,7b,53,4
5fd7773c6dfc313795a6d565,Topatrás,Valdecabras Sur,7b,53,4
5fd7773c6dfc313795a6d566,Ensalada de pepino en el colegio femenino,Valdecabras Sur,7a,53,3
5fd7773c6dfc313795a6d567,doctor chumino,Merendero,7b,52,3
5fd7773c6dfc313795a6d568,afrodita,Juego de bolos,7b,52,4
5fd7773c6dfc313795a6d569,Molineteman,Portero de Noche,6a+,52,3
5fd7773c6dfc313795a6d56a,Abrefácil,El Camino,6a,51,2
5fd7773c6dfc313795a6d56b,ondanadas de hostias,Rincón de la Ermita,8a+,51,4
5fd7773c6dfc313795a6d56c,Superchango,Fortín,7c,51,3
5fd7773c6dfc313795a6d56d,El pulidor de estrellas,Sombretivo,8a,51,4
5fd7773c6dfc313795a6d56e,Aitor-Menta,Sombretivo,7b,51,2
5fd7773c6dfc313795a6d56f,Guachinche,Cueva de la Zarza,7a,51,3
5fd7773c6dfc313795a6d570,Al Karriat,Piscinas,6c,51,4
5fd7773c6dfc313795a6d571,El misterio de Paúles,Paúles,7a,51,4
5fd7773c6dfc313795a6d572,Eliminatoria,Cueva de la Zarza,6b+,50,2
5fd7773c6dfc313795a6d573,N.N.,Cueva de la Zarza,6c,50,2
5fd7773c6dfc313795a6d574,Asturias patria querida,Martín Alhaja,6c+,50,3
5fd7773c6dfc313795a6d575,N.N.,Valdecabras,6c+,50,3
5fd7773c6dfc313795a6d576,Modistillas,Martín Alhaja,7a+,50,3
5fd7773c6dfc313795a6d577,Campanilla,Portero de Noche,7b+,50,3
5fd7773c6dfc313795a6d578,Mi Pequeña Bolchevique,Juego de bolos,7b,49,4
5fd7773c6dfc313795a6d579,Slow life,Desierto,6c+,49,4
5fd7773c6dfc313795a6d57a,lupo y bola,Paúles,7b,49,4
5fd7773c6dfc313795a6d57b,97 primaveras,Cueva de la Zarza,7a,48,3
5fd7773c6dfc313795a6d57c,Violento desvirgamiento,El dado,7a,48,2
5fd7773c6dfc313795a6d57d,Carolina de amoniaco,Fortín,7b,48,3
5fd7773c6dfc313795a6d57e,N.N.,Alfar,6b+,48,3
5fd7773c6dfc313795a6d57f,El descanso de la dama,Martín Alhaja,6c+,48,3
5fd7773c6dfc313795a6d580,El Pupas,Paúles,6c+,48,4
5fd7773c6dfc313795a6d581,Indígenas parleños,Valdecabras Sur,7b,48,3
5fd7773c6dfc313795a6d582,Muyayo,Valdecabras Sur,7b,48,3
5fd7773c6dfc313795a6d583,verano caluroso,Cueva de la Zarza,7a,48,2
5fd7773c6dfc313795a6d584,Preliminares,Valdecabras Sur,7a,48,3
5fd7773c6dfc313795a6d585,La Ley de Isaac,Gena,6b+,48,3
