_id,route name,sector name,grade,ascents,stars
5fd761366dfc313795a6c8a1,Buscando a wally,El Camino,6c+,49,3
5fd761366dfc313795a6c8a2,Mongui,Criminal Tango,6c,49,3
5fd761366dfc313795a6c8a3,La rubia y el empujador,Las Ventanas del Mascun,8a+,48,3
5fd761366dfc313795a6c8a4,Ratero y drogadicto,Maldita Codicia,7b+,48,4
5fd761366dfc313795a6c8a5,Guaises,Delfin por Detras,7b+,47,4
5fd761366dfc313795a6c8a6,Blocar o morir,Bikini,7b+,47,3
5fd761366dfc313795a6c8a7,Juan y Fran se nos van,Las ventanas,7a+,47,4
5fd761366dfc313795a6c8a8,a toro pasau,Delfin por Detras,7a+,47,3
5fd761366dfc313795a6c8a9,Tripa de conejo,Las Ventanas del Mascun,8b+,46,4
5fd761366dfc313795a6c8aa,Fran sin nata,El Camino,7a+,46,3
5fd761366dfc313795a6c8ab,Nach jou y Barinton levi,Ostaño,7c,46,4
5fd761366dfc313795a6c8ac,Tam tam,Nuit de temps,5c+,45,4
5fd761366dfc313795a6c8ad,Y he visto la luz!,El callejón,7c,44,3
5fd761366dfc313795a6c8ae,Le branlotin,Gran Bóveda,8a+,44,3
5fd761366dfc313795a6c8af,Vane a secas,Bisagra,7b,44,3
5fd761366dfc313795a6c8b0,BTR,Las Ventanas del Mascun,8a+,44,3
5fd761366dfc313795a6c8b1,El enano de la chepa del seta,Pince Sans Rire,7c+,43,3
5fd761366dfc313795a6c8b2,N.N.,Camino,7a,43,3
5fd761366dfc313795a6c8b3,N.N.,Ventanas del Mascún,6b+,43,3
5fd761366dfc313795a6c8b4,Los Zorrinos,La fuente,5b,43,2
5fd761366dfc313795a6c8b5,La mas fea de sevilla,El callejón,6c,43,2
5fd761366dfc313795a6c8b6,El beduino,El delfin,6b+,43,3
5fd761366dfc313795a6c8b7,juan y fran se nos van,Ventanas,7a+,43,4
5fd761366dfc313795a6c8b8,Que pasa pues zagal,La fuente,5b,42,3
5fd761366dfc313795a6c8b9,Alhambra,La gran boveda,8a,42,4
5fd761366dfc313795a6c8ba,Trinchacamions,Furia Latina,6c,41,3
5fd761366dfc313795a6c8bb,El tonto del parabolt,El callejón,7a,41,2
5fd761366dfc313795a6c8bc,Las ninas del Mascun,El callejón,6a,41,1
5fd761366dfc313795a6c8bd,El Salto del Angel,Gran Bóveda,8b+,40,3
5fd761366dfc313795a6c8be,N.N.,Egocentrismo,7a+,40,3
5fd761366dfc313795a6c8bf,Cuchills for your fingers,La palomera,7c+,40,3
5fd761366dfc313795a6c8c0,yoni cobreti,Travesia de los Angeles,7b,40,3
5fd761366dfc313795a6c8c1,Toxicity,Maldita Codicia,7b,40,4
5fd761366dfc313795a6c8c2,Los voladores de papantla,Las Ventanas del Mascun,7c,40,4
5fd761366dfc313795a6c8c3,Eclipse cerebral,Cueva de los cazadores,8b,39,3
5fd761366dfc313795a6c8c4,La Rigole,Rigole,5c,39,2
5fd761366dfc313795a6c8c5,Espolon izquierdo,Rigole,4b,39,2
5fd761366dfc313795a6c8c6,Bis a Bis,Ventanas,7a,39,3
